Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
60692,3.265e-06,3.156e-05,-2.28e-05,-1.85e-05,1.858e-05,2.236e-05,4.259e-05,1.153e-05,1.347e-05,0.0002257,0.0002794,0.0002421,0.0002769,0.0002718,0.0001932,0.0002355,0.0002528,0.0001505,0.0002047,-19.7
60972,1.879e-06,3.868e-05,-2.30e-05,-1.38e-05,1.761e-05,2.028e-05,3.833e-05,1.451e-05,1.763e-05,0.0002144,0.0002231,0.0002025,0.0002798,0.0002543,0.0001908,0.0002348,0.0002319,0.0001906,0.0002333,-19.7
61830,3.025e-06,2.897e-05,-2.29e-05,-1.93e-05,1.769e-05,2.359e-05,3.508e-05,1.244e-05,1.390e-05,0.0002285,0.0002806,0.0002644,0.0002792,0.0002939,0.0001949,0.0002415,0.0002664,0.0001568,0.0002063,-19.7
61909,2.739e-06,2.822e-05,-2.15e-05,-1.86e-05,1.853e-05,2.280e-05,4.293e-05,1.321e-05,1.484e-05,0.0002314,0.0002666,0.0002578,0.0002819,0.0002633,0.0001898,0.0002404,0.0002441,0.0001644,0.0002147,-19.7
61964,3.902e-06,2.790e-05,-2.22e-05,-1.62e-05,1.805e-05,2.320e-05,4.342e-05,1.328e-05,1.543e-05,0.0002108,0.0002345,0.0002274,0.0002770,0.0002729,0.0001917,0.0002351,0.0002606,0.0001700,0.0002184,-19.7
62515,1.482e-06,2.981e-05,-2.13e-05,-1.77e-05,1.855e-05,2.361e-05,4.378e-05,1.449e-05,1.678e-05,0.0002208,0.0002651,0.0002342,0.0003032,0.0002904,0.0001836,0.0002464,0.0002394,0.0001823,0.0002230,-19.7
62517,3.375e-06,3.058e-05,-2.11e-05,-1.55e-05,1.881e-05,2.270e-05,4.056e-05,1.422e-05,1.632e-05,0.0002157,0.0002652,0.0002348,0.0003043,0.0002843,0.0001901,0.0002432,0.0002849,0.0001794,0.0002220,-19.7
62833,2.670e-06,2.931e-05,-2.24e-05,-1.93e-05,1.759e-05,2.448e-05,3.499e-05,1.273e-05,1.404e-05,0.0002208,0.0002932,0.0003145,0.0002940,0.0002786,0.0001951,0.0002439,0.0002441,0.0001620,0.0002141,-19.7
62867,3.219e-06,3.491e-05,-2.20e-05,-9.00e-06,1.559e-05,2.236e-05,4.335e-05,1.170e-05,1.666e-05,0.0002560,0.0002929,0.0003133,0.0003131,0.0003057,0.0001967,0.0002498,0.0002447,0.0001566,0.0002324,-19.7
63314,1.590e-06,3.733e-05,-2.22e-05,-1.49e-05,1.781e-05,2.205e-05,3.286e-05,1.382e-05,1.636e-05,0.0002161,0.0002716,0.0002391,0.0003062,0.0003012,0.0001920,0.0002398,0.0002410,0.0001826,0.0002274,-19.7
